algorithm,label,seed,training_job,step,raw_reward,loss,pg_loss,kl_loss,ppo_kl,grad_norm,advantage_mean,reinforce_pp_advantage_raw_mean,reinforce_pp_advantage_raw_std,reinforce_pp_advantage_normalized_mean,reinforce_pp_advantage_normalized_std,response_length_mean,truncated_ratio,step_time,response_tokens_per_second,effective_tokens_per_gpu_per_second
reinforce_plus_plus,REINFORCE++,2026,937689,28,0.78125,-0.04860405624,-0.04860405624,,0,1.549017429,0.04860407114,0.7543132901,0.4234952629,0,1,857.6875,0.40625,66.7929306,410.9117737,3867.79834
reinforce_plus_plus,REINFORCE++,2026,937689,29,0.625,-0.2312399,-0.2312399,,0,1.960333467,0.2312398851,0.5017318726,0.5003778934,0,1,700.1875,0.28125,57.37658691,390.5077209,3656.099609
reinforce_plus_plus,REINFORCE++,2026,937689,30,0.375,-0.1328864843,-0.1328864843,,0,1.751302481,0.1328864694,0.3115587234,0.4606100917,0,1,932.21875,0.6875,71.32330322,418.2503662,3950.647461
reinforce_plus_plus,REINFORCE++,2026,937689,31,0.59375,-0.05346505344,-0.05346505344,,0,1.573872924,0.05346503854,0.5559881926,0.4934121668,0,1,934,0.53125,72.9238739,409.8520813,3944.852051
reinforce_plus_plus,REINFORCE++,2026,937689,32,0.90625,-0.0133664608,-0.0133664608,,0,1.508278251,0.01336645149,0.8902853131,0.2959630191,0,1,736.8125,0.03125,58.12473297,405.6448669,3952.902832
reinforce_plus_plus,REINFORCE++,2026,937689,33,0.6875,-0.05718340352,-0.05718340352,,0,1.747562885,0.05718337744,0.6486189365,0.4727596939,0,1,828.4375,0.375,64.19281769,412.9745789,4007.013184
reinforce_plus_plus,REINFORCE++,2026,937689,34,0.25,-0.1450342536,-0.1450342536,,0,1.890947342,0.1450342685,0.1874964386,0.3882732093,0,1,951.0625,0.75,74.25439453,409.8612976,3948.332764
reinforce_plus_plus,REINFORCE++,2026,937689,35,0.6875,-0.03408218175,-0.03408218175,,0,1.523570776,0.0340821892,0.6565048695,0.470469147,0,1,882.25,0.3125,70.18798828,402.2340393,3928.373291
reinforce_plus_plus,REINFORCE++,2026,937689,36,0.40625,-0.01854492351,-0.01854492351,,0,1.560317159,0.01854492351,0.3866945803,0.4919544458,0,1,970.40625,0.6875,75.31679535,412.2984619,3978.895508
reinforce_plus_plus,REINFORCE++,2026,937689,37,0.53125,-0.2370354235,-0.2370354235,,0,1.910134554,0.2370354235,0.4091342092,0.484552294,0,1,820.59375,0.53125,65.26267242,402.3586121,3780.725342
reinforce_plus_plus,REINFORCE++,2026,937689,38,0.6875,-0.07845717669,-0.07845717669,,0,1.475659966,0.07845715433,0.6365622282,0.4766047299,0,1,914,0.4375,71.24343872,410.5360413,3960.10376
reinforce_plus_plus,REINFORCE++,2026,937689,39,0.53125,-0.004256580025,-0.004256580025,,0,1.514787197,0.004256606102,0.513636291,0.4973210692,0,1,956.125,0.5625,73.54125214,416.0386047,3978.486084
reinforce_plus_plus,REINFORCE++,2026,937689,40,0.34375,-0.2318778187,-0.2318778187,,0,2.210220098,0.2318777889,0.2312484235,0.4275577962,0,1,852.3125,0.5625,66.66108704,409.1442566,3802.965576
reinforce_plus_plus,REINFORCE++,2026,937689,41,0.75,-0.1045567542,-0.1045567542,,0,1.413167238,0.1045567915,0.6805361509,0.4544644654,0,1,860.28125,0.5,67.22648621,409.4963684,3846.935791
reinforce_plus_plus,REINFORCE++,2026,937689,42,0.9375,-0.09354519844,-0.09354519844,,0,1.38988328,0.09354522824,0.8962000012,0.2855969667,0,1,713.625,0.125,56.80367279,402.0162659,3736.95874
reinforce_plus_plus,REINFORCE++,2026,937689,43,0.59375,-0.06948397309,-0.06948397309,,0,1.603293061,0.06948398799,0.5381319523,0.4928582013,0,1,940.6875,0.59375,72.56443787,414.8312988,3933.136475
reinforce_plus_plus,REINFORCE++,2026,937689,44,0.3125,-0.1051265895,-0.1051265895,,0,1.891857505,0.1051265746,0.2513583004,0.4384451509,0,1,912.625,0.6875,71.54560089,408.1872253,3898.001709
reinforce_plus_plus,REINFORCE++,2026,937689,45,0.3125,-0.05183405429,-0.05183405429,,0,1.946367621,0.05183408782,0.2679436505,0.450950861,0,1,862.375,0.53125,68.05500031,405.495575,3831.723389
reinforce_plus_plus,REINFORCE++,2026,937689,46,0.59375,-0.05388854444,-0.05388854444,,0,1.507303476,0.05388858542,0.546249032,0.4950617552,0,1,961.25,0.59375,74.73174286,411.6055603,3970.584473
reinforce_plus_plus,REINFORCE++,2026,937689,47,0.6875,-0.1728483588,-0.1728483588,,0,1.645705104,0.1728483737,0.5834799409,0.4881424606,0,1,779.0625,0.34375,62.45165253,399.1887817,3752.197998
reinforce_plus_plus,REINFORCE++,2026,937689,48,0.40625,-0.08350250125,-0.08350250125,,0,2.020941496,0.08350247145,0.3565802872,0.4768449962,0,1,774.6875,0.46875,61.00541687,406.3573608,3731.237061
reinforce_plus_plus,REINFORCE++,2026,937689,49,0.53125,-0.07207797468,-0.07207797468,,0,1.493841648,0.07207792997,0.4807460606,0.4937944412,0,1,949.9375,0.5625,74.50534821,407.9975586,3963.916992
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,0,0.6875,-0.02815590054,-0.02815590054,0,0,1.457595229,0.02815590054,-0.01113852579,0.3956019878,0,1,880.25,0.53125,274.2359619,102.7144623,2577.510986
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,1,0.40625,-0.09255506098,-0.09256129712,0.0006250936422,0,1.669292927,0.09256131202,-0.03747147322,0.4048288465,0,1,903.8125,0.625,70.78482056,408.5904236,3916.972168
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,2,0.25,0.01276241243,0.01275773346,0.000466964615,0,1.303433776,-0.01275772974,0.005302710924,0.4156466424,0,1,889.875,0.59375,69.21483612,411.4146729,3866.089844
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,3,0.375,-0.01783186197,-0.01783883944,0.0006973732379,0,1.520783424,0.01783884317,-0.005481054075,0.3072541058,0,1,1002.03125,0.875,75.53301239,424.5163574,4016.574707
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,4,0.1875,6.37024641e-06,7.450580597e-09,0.000636624638,0,1.438693166,-1.11758709e-08,0,0.3437615931,0,1,1015.46875,0.96875,76.38366699,425.4181519,3990.424561
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,5,0.53125,-0.02358946204,-0.02359514683,0.0005677375011,0,1.419724345,0.02359513938,-0.009786291979,0.4147589207,0,1,977.53125,0.6875,74.07060242,422.3132935,3990.487793
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,6,0.5,-0.04137781262,-0.04138471931,0.0006913384423,0,1.526728868,0.04138471559,-0.01552959159,0.3752494454,0,1,931.4375,0.625,70.43820953,423.1510315,3940.679443
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,7,0.28125,-0.01766106859,-0.0176686421,0.0007568096626,0,1.599971056,0.01766863465,-0.006088038906,0.3445672095,0,1,1010.5625,0.875,76.27710724,423.9542236,4014.875
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,8,0.75,-0.02331872098,-0.02332564816,0.0006924921763,0,1.441374779,0.02332562394,-0.005602756049,0.2401973605,0,1,934.25,0.5,70.73565674,422.6439819,3978.868164
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,9,0.46875,-0.02280790359,-0.02281561494,0.0007703466108,0,1.434630275,0.02281558514,-0.009356057271,0.4100730717,0,1,964.03125,0.6875,72.94390106,422.914032,3929.927979
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,10,0.28125,7.778406143e-06,-1.11758709e-08,0.0007787440554,0,1.310426593,1.11758709e-08,0,0.165955618,0,1,1016.65625,0.90625,76.63092041,424.5414429,4003.388184
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,11,0.625,-0.05940620601,-0.05941520259,0.000898672617,0,1.678981423,0.05941519141,-0.02351425961,0.3957617581,0,1,849.21875,0.40625,65.47927856,415.0167847,3880.499268
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,12,0.3125,0.0146023389,0.01459226385,0.001006320468,0,1.659296513,-0.01459228061,0.00455387868,0.3120743632,0,1,935.84375,0.75,71.91191101,416.4400635,3912.449951
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,13,0.5,-0.009470082819,-0.009481176734,0.001109458623,0,1.716530323,0.009481163695,-0.003015636699,0.3180660009,0,1,839.375,0.5,65.08787537,412.6728821,3818.427002
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,14,0.53125,-0.02892275527,-0.02893432975,0.001157337334,0,1.82015729,0.02893434092,-0.009703279473,0.3353551626,0,1,854.65625,0.5,65.53888702,417.2942505,3841.730957
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,15,0.375,-0.0295695737,-0.02958077937,0.001120608533,0,1.462797403,0.02958076447,-0.01093941741,0.36981529,0,1,967.6875,0.75,74.08660126,417.9703369,3968.983154
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,16,0.375,-0.02564295754,-0.02565458044,0.001161149703,0,1.278767228,0.02565455809,-0.006686866749,0.2606500089,0,1,897.28125,0.625,69.41891479,413.6192627,3877.531738
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,17,0.71875,-0.0500304997,-0.0500439778,0.001348457998,0,1.391101241,0.0500439778,-0.008786655962,0.1755786985,0,1,874.90625,0.375,68.3758316,409.45755,3896.369385
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,18,0.59375,-0.04885987565,-0.04887327179,0.001340090064,0,1.306865335,0.04887328297,-0.01644171961,0.3364155293,0,1,909.9375,0.5,69.13826752,421.1560669,3911.313965
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,19,0.8125,-0.05447144434,-0.05448736623,0.001592517598,0,1.441855907,0.05448735505,-0.01881461591,0.3453024924,0,1,876.5625,0.3125,68.73900604,408.0652466,3904.510986
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,20,0.5625,-0.03813081235,-0.03814730793,0.001649446553,0,1.2639817,0.03814728558,-0.01286166254,0.3371579647,0,1,854.34375,0.4375,64.88046265,421.374939,3869.520508
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,21,0.6875,-0.03572142124,-0.0357397981,0.001838193974,0,1.405559778,0.03573979437,-0.0145044215,0.4058339894,0,1,897.625,0.46875,70.25177002,408.8722534,3661.419922
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,22,0.5625,-0.05669803545,-0.05671815574,0.002010972938,0,1.456169128,0.05671814829,-0.0263296254,0.4642187655,0,1,921.3125,0.5,70.1103363,420.5086365,4050.509277
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,23,0.84375,-0.02863973752,-0.02866409719,0.002435836243,0,1.278682113,0.02866409905,-0.009087622166,0.3170385659,0,1,885.90625,0.3125,67.74440002,418.4700317,3934.728516
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,24,0.53125,-0.01797150075,-0.01799683273,0.002533935243,0,1.675589561,0.01799684204,-0.00657112617,0.3651268482,0,1,841.15625,0.46875,65.30766296,412.1568298,3851.307129
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,25,0.40625,-0.05156862736,-0.05159418285,0.002555493033,0,1.693071842,0.0515941754,-0.02209526859,0.4282510877,0,1,970.9375,0.78125,74.19643402,418.7532959,3976.723145
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,26,0.71875,0.003814652562,0.003781020641,0.003364718752,0,2.196114063,-0.003781007603,0.0005581500009,0.1476184875,0,1,762.84375,0.28125,60.68920898,402.2296448,3815.618164
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,27,0.71875,-0.05657940358,-0.05661287159,0.003346631536,0,1.475186944,0.05661287904,-0.024623679,0.4349484146,0,1,863.625,0.375,66.11407471,418.0047913,3896.249268
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,28,0.8125,-0.03880556673,-0.03883938491,0.003382001305,0,1.414728165,0.03883939981,-0.01540642045,0.3966700137,0,1,848.875,0.4375,65.71803284,413.3416748,3867.292725
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,29,0.75,3.96765754e-05,0,0.003967658151,0,0.02047096938,0,0,0,0,0,669.96875,0.21875,54.35669708,394.4132385,3618.555176
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,30,0.46875,-0.04040648043,-0.04044163227,0.003513178322,0,1.372494817,0.040441636,-0.007020767778,0.1736025363,0,1,901.34375,0.53125,69.1594162,417.0509644,3909.713379
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,31,0.5625,-0.04843917489,-0.04847328365,0.003412499093,0,1.58081913,0.04847329855,-0.01978884265,0.4082422853,0,1,944.9375,0.5,74.4107666,406.3659363,3961.847412
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,32,0.96875,-0.02283262461,-0.02288214862,0.004951831885,0,1.016138315,0.02288216166,-0.004554224666,0.1990296245,0,1,696.46875,0.125,55.16108322,404.0348511,3724.998779
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,33,0.6875,-0.001847720705,-0.001899139956,0.005141568836,0,1.397512078,0.001899127848,-0.0006420733407,0.3380876184,0,1,803.0625,0.25,61.45146561,418.1836853,3869.141113
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,34,0.28125,3.619119525e-05,1.11758709e-08,0.003618943971,0,1.568448067,-1.11758709e-08,0,0.1729379594,0,1,936.21875,0.75,72.4208374,413.6792908,3924.805176
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,35,0.75,-0.04237554967,-0.04242612794,0.005059597082,0,1.66811204,0.04242613912,-0.01536283549,0.3621078134,0,1,819.5,0.1875,65.13684845,402.5985413,3877.784424
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,36,0.46875,0.01560112089,0.01555135846,0.004975898657,0,1.494856954,-0.01555135101,0.006644616835,0.4272687435,0,1,923.5625,0.4375,72.10681152,409.8641968,3956.951172
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,37,0.5,-0.07050842047,-0.07057015598,0.006171312183,0,1.503419638,0.07057014108,-0.02258442342,0.3200279772,0,1,800.46875,0.46875,62.28100967,411.2810669,3773.521484
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,38,0.71875,-0.04470007867,-0.04474963248,0.004956234712,0,1.301757455,0.04474962503,-0.008083781227,0.1806445867,0,1,830.65625,0.34375,63.99534607,415.3583069,3908.449463
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,39,0.4375,-0.02673033625,-0.02678864822,0.005831264891,0,1.538374186,0.02678864449,-0.01161018573,0.4333997369,0,1,953.5,0.53125,72.97216034,418.1320496,3975.81543
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,40,0.28125,0.003330022097,0.003263243707,0.006677119993,0,1.45875442,-0.00326324068,0.0005949946353,0.1823320389,0,1,840.34375,0.5625,64.59949493,416.272583,3797.167236
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,41,0.6875,-0.02143140882,-0.02150608227,0.007468210068,0,1.287359118,0.02150605991,-0.009585724212,0.4457223415,0,1,871.25,0.5625,67.15111542,415.1829834,3842.255859
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,42,0.90625,-0.03722464666,-0.03729248419,0.006784295198,0,1.337282777,0.03729248792,-0.01052058395,0.2821099162,0,1,717.34375,0.125,56.12418747,409.0036926,3746.893311
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,43,0.5,-0.01974216104,-0.01981611922,0.00739608705,0,1.497911334,0.01981612667,-0.007743173279,0.3907515705,0,1,912.09375,0.5,70.84570312,411.9798279,3933.419678
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,44,0.4375,-0.03672046587,-0.0367891714,0.006870461162,0,1.693919778,0.0367891714,-0.01572076976,0.4273208082,0,1,943.21875,0.6875,71.24815369,423.632019,3940.017822
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,45,0.5,-0.0136317648,-0.01373077929,0.009900867008,0,1.778154492,0.01373077556,-0.005751159508,0.4188512564,0,1,768.1875,0.34375,59.99869537,409.7089233,3746.849854
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,46,0.40625,-0.0499978438,-0.05007505417,0.007722157519,0,1.401391387,0.05007505789,-0.01912858151,0.3819979727,0,1,920.375,0.59375,69.96327972,420.9637146,3933.409912
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,47,0.59375,0.03203145042,0.03192415461,0.01072982233,0,1.227444291,-0.03192416579,0.009027506225,0.2827796042,0,1,719.15625,0.25,56.94338989,404.1382141,3687.24707
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,48,0.53125,0.03296842054,0.03287062049,0.009780607186,0,2.79574728,-0.03287062794,0.01099059638,0.334359318,0,1,731.09375,0.34375,56.86495209,411.4133301,3655.329102
reinforce_plus_plus_baseline,REINFORCE++-baseline,2026,937705,49,0.53125,0.006817186251,0.00671961531,0.009757881053,0,1.422234416,-0.006719611585,0.002097876044,0.3122022748,0,1,841.625,0.40625,65.89824677,408.6907043,3874.440186
